ID_CLIENTE,EDAD,SEGMENTO,CLAS_SBS,VINCULACION,SALDO_MEDIO_ENERO,SALDO_MEDIO_FEBRERO,SALDO_MEDIO_MARZO,SALDO_MEDIO_ABRIL,SALDO_MEDIO_MAYO,SALDO_MEDIO_JUNIO,NRO_ACCES_CANAL_ENERO,NRO_ACCES_CANAL_FEBRERO,NRO_ACCES_CANAL_MARZO,NRO_ACCES_CANAL_ABRIL,NRO_ACCES_CANAL_MAYO,NRO_ACCES_CANAL_JUNIO,NRO_ENTID_SSFF_ENERO,NRO_ENTID_SSFF_FEBRERO,NRO_ENTID_SSFF_MARZO,NRO_ENTID_SSFF_ABRIL,NRO_ENTID_SSFF_MAYO,NRO_ENTID_SSFF_JUNIO,SALDO_CANCELADO_TC ,NRO_RECLAMO_ENERO,NRO_RECLAMO_FEBRERO,NRO_RECLAMO_MARZO,NRO_RECLAMO_ABRIL,NRO_RECLAMO_MAYO,NRO_RECLAMO_JUNIO
ID371,57,VIP,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,581,0,0,1,1,1,1
ID372,57,CLASICO,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,819,1,0,0,2,1,3
ID373,58,CLASICO,NOR,No Vinculado,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,582,2,1,1,0,0,2
ID374,59,PRIME,NB  ,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,464,1,0,0,2,1,1
ID375,59,CLASICO,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,332,1,1,0,0,0,2
ID376,59,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,561,2,1,0,2,0,2
ID377,60,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,591,1,1,0,2,0,2
ID378,60,CLASICO,NOR,No Vinculado,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,223,1,1,0,0,1,0
ID379,60,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,335,1,0,1,2,1,1
ID380,60,VIP,NOR,Basico,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,197,2,1,0,2,1,3
ID381,61,PRIME,NOR,No Vinculado,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,638,2,1,1,2,1,3
ID382,63,CLASICO,PER,Basico,0,0,0,0,0,0,2,1,0,0,0,0,1,1,1,1,1,1,239,0,1,0,2,1,2
ID383,64,CLASICO,NB  ,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,433,2,0,1,1,1,1
ID384,64,VIP,NOR,No Vinculado,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,540,0,1,0,0,1,3
ID385,64,PRIME,NB  ,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,436,1,1,0,1,0,2
ID386,49,VIP,NOR,Basico,0,330,310,310,200,0,0,2,2,0,2,1,0,0,1,1,1,1,632,1,0,1,2,1,3
ID387,36,CLASICO,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,775,0,0,0,0,1,3
ID388,44,CLASICO,NOR,Basico,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1,1,376,1,1,0,0,1,0
ID389,46,CLASICO,PER,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,472,2,1,0,1,0,1
ID390,49,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,581,0,0,1,2,0,3
ID391,52,VIP,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,614,1,1,0,0,0,1
ID392,58,CLASICO,NB  ,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,539,1,0,0,1,1,0
ID393,65,PRIME,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,510,0,0,1,2,0,2
ID394,56,CLASICO,NOR,Basico,0,0,0,0,0,0,1,1,0,1,6,3,2,2,1,1,0,0,577,1,1,1,0,1,3
ID395,64,PRIME,NOR,Estrella,0,0,0,0,0,0,1,4,5,4,0,0,2,2,2,1,0,0,551,0,1,0,1,1,2
ID396,59,PRIME,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,260,0,1,0,0,0,1
ID397,53,VIP,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,605,0,0,0,2,0,3
ID398,56,VIP,NOR,Estrella,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,367,0,1,0,0,0,3
ID399,30,VIP,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,252,2,1,1,1,0,2
ID400,33,CLASICO,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,400,1,1,1,0,1,0
ID401,46,CLASICO,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,287,2,1,0,1,1,1
ID402,47,VIP,NOR,Basico,0,0,0,0,0,30,0,0,0,0,0,0,1,1,0,0,0,0,466,1,0,1,1,1,0
ID403,51,PRIME,NOR,No Vinculado,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,398,1,1,0,2,1,3
ID404,56,VIP,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,280,0,1,0,0,0,0
ID405,59,PRIME,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,589,1,0,0,1,1,0
ID406,60,PRIME,NOR,Basico,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,310,0,0,0,2,0,2
ID407,63,PRIME,NOR,Estrella,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,564,0,1,1,1,0,3
ID408,61,VIP,NOR,Estrella,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,472,0,0,0,2,1,0
ID409,53,VIP,NOR,Basico,0,0,0,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,690,2,0,1,1,0,3
ID410,53,VIP,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,0,0,2,0,0
ID411,61,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,2,0,0
ID412,36,VIP,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,2,0,0,0,1,0
ID413,65,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,1,0,0
ID414,52,CLASICO,NOR,Potencial,0,0,0,0,0,0,17,21,10,4,16,21,0,0,0,0,0,0,546,2,0,1,2,0,1
ID415,63,CLASICO,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,1,0
ID416,46,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,1,0,1,2,0,2
ID417,50,PRIME,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,1,1,0,1,2
ID418,60,PRIME,NOR,Estrella,0,0,0,0,0,0,1,1,4,1,3,1,0,0,0,0,0,0,124,0,0,0,2,0,0
ID419,51,PRIME,NB  ,Potencial,0,0,0,0,0,0,10,10,11,12,7,11,0,0,0,0,0,0,508,2,0,0,0,1,3
ID420,65,CLASICO,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,2,1,0,0,0,1
ID421,54,VIP,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,1,0,0,1,3
ID422,44,VIP,NOR,Potencial,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,212,2,1,1,1,1,1
ID423,45,CLASICO,NB  ,Potencial,0,0,0,0,0,0,0,2,6,0,1,0,0,0,0,0,0,0,449,1,1,1,2,1,2
ID424,58,PRIME,NOR,No Vinculado,0,0,0,0,0,0,0,3,1,2,5,1,0,0,0,0,0,0,199,1,1,0,0,0,1
ID425,58,PRIME,NB  ,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,1,0,0,1
ID426,59,PRIME,NOR,No Vinculado,0,0,0,0,0,0,12,11,12,10,7,0,0,0,0,0,0,0,763,0,1,1,2,1,2
ID427,64,VIP,NOR,No Vinculado,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,651,2,1,1,1,1,3
ID428,39,VIP,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,2,0,0,2,1,0
ID429,42,VIP,NOR,No Vinculado,0,0,0,0,0,0,1,0,0,2,2,9,0,0,0,0,0,0,506,0,0,1,2,1,1
ID430,43,PRIME,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,1,1,1,0,0,1
ID431,44,VIP,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,2,1,1,2,1,0
ID432,53,VIP,NOR,Basico,0,0,0,0,0,0,1,4,5,3,2,2,0,0,0,0,0,0,512,2,1,0,2,0,0
ID433,64,VIP,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,0,1,1,2,1,3
ID434,42,VIP,NOR,Basico,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,193,0,1,0,1,0,1
ID435,50,PRIME,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,1,1,1,2,1,2
ID436,52,VIP,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,2,0,0,1,0,0
ID437,58,PRIME,NOR,No Vinculado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,1,0,1,0,3
ID438,59,VIP,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,1,0,0,0,2
ID439,63,CLASICO,NOR,Basico,0,0,0,0,0,0,2,7,3,2,0,0,0,0,0,0,0,0,712,1,0,1,0,1,0
ID440,64,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,2,0,0,2,1,2
ID441,30,VIP,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,1,1,0,1,0,2
ID442,37,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,1,1,0,1,1,1
ID443,40,PRIME,NOR,No Vinculado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,2,1,1,2,0,3
ID444,52,CLASICO,NOR,Estrella,0,0,0,0,0,0,0,0,7,3,2,7,0,0,0,0,0,0,200,0,1,0,2,0,3
ID445,53,VIP,NOR,Basico,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,168,0,1,0,0,1,2
ID446,63,VIP,NOR,Estrella,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,522,2,1,0,0,1,3
ID447,65,PRIME,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1,1,0,2,0,1
ID448,27,PRIME,NB  ,No Vinculado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,1,1,1,2,1,1
ID449,35,VIP,NOR,Estrella,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,585,1,1,0,2,1,3
ID450,35,CLASICO,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,1,1
ID451,36,PRIME,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,3
ID452,37,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,2,1,1,0,1,2
ID453,37,CLASICO,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,1,1,0,0,3
ID454,37,VIP,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2,1,0,1,1,0
ID455,38,VIP,NB  ,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,1,1,0,0,1,0
ID456,39,PRIME,NOR,Potencial,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,752,0,0,1,2,0,0
ID457,39,CLASICO,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,1,1,0,2,1,1
ID458,40,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,1,0,0,1,2
ID459,40,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,1,1,0,2,0,2
ID460,41,CLASICO,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0,1,1,2,1,3
ID461,41,VIP,NOR,Potencial,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,152,0,1,0,2,1,1
ID462,41,PRIME,NOR,Potencial,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,629,2,0,0,2,1,3
ID463,41,VIP,NOR,No Vinculado,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,627,2,0,1,1,0,0
ID464,42,PRIME,NOR,No Vinculado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,1,1,1,1,3
ID465,42,CLASICO,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,1,0,0,0,0,3
ID466,42,VIP,NOR,Basico,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,268,1,0,1,1,1,3
ID467,42,VIP,NOR,No Vinculado,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,329,2,0,0,1,1,1
ID468,43,CLASICO,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1,0,1,2,1,3
ID469,43,CLASICO,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,1,0,1,1,1,2
ID470,44,CLASICO,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,1,1,0,0,0,1
ID471,44,VIP,NB  ,No Vinculado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1,0,1,0,1,1
ID472,44,VIP,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,1,1,0,1,0,0
ID473,44,CLASICO,NOR,Potencial,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,713,2,1,1,2,1,0
ID474,45,VIP,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,1,0,2,1,3
ID475,45,CLASICO,NOR,No Vinculado,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,255,2,1,1,0,1,0
ID476,45,VIP,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,1,0,2,0,1
ID477,45,VIP,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,1,0,1,1,0,3
ID478,45,VIP,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,1,0,1,0,1,1
ID479,46,PRIME,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,1,1,0,2,0,1
ID480,46,VIP,NB  ,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,1,0,2,1,2
ID481,46,VIP,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,1,0,0,0,3
ID482,46,PRIME,NB  ,Estrella,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,189,2,1,0,0,1,1
ID483,46,PRIME,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,1,1,0,1,1,0
ID484,47,CLASICO,NB  ,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,1,1,1,2,1,1
ID485,47,CLASICO,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0,0,1,0,1,1
ID486,47,PRIME,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2,1,1,2,1,1
ID487,48,PRIME,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,1,0,0,2,0,1
ID488,48,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,2,0,0,2,0,2
ID489,49,CLASICO,NOR,Basico,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,570,2,0,1,1,0,3
ID490,49,VIP,NOR,Potencial,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,350,2,0,0,1,0,0
ID491,49,PRIME,NOR,Estrella,0,0,0,0,0,0,5,4,2,5,3,0,0,0,0,0,0,0,446,1,0,1,1,1,0
ID492,49,PRIME,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,2,1,1,2,1,1
ID493,49,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,2,1,1,0,1,1
ID494,49,CLASICO,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2,0,1,1,0,1
ID495,50,VIP,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,1,0,0,1,1,3
ID496,50,CLASICO,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,0,1,0,0,0,0
ID497,50,CLASICO,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,1,1,0,3
ID498,50,CLASICO,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,1,2,1,1
ID499,50,PRIME,NOR,No Vinculado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,1,1,0,2,0,3
ID500,50,CLASICO,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,1,0,0,1,3
ID501,50,VIP,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,2,1,1,2,1,3
ID502,51,CLASICO,PER,Potencial,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,322,1,0,1,2,0,1
ID503,51,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,2,1,0,0,1,1
ID504,51,PRIME,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,1,1,0,2,1,1
ID505,51,PRIME,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,1,1,1,2,0,0
ID506,51,CLASICO,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,1,0,1,0,0,3
ID507,51,VIP,NOR,No Vinculado,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,253,0,1,0,0,1,1
ID508,52,PRIME,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,1,1,0,2,0,1
ID509,52,PRIME,NOR,Basico,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,539,0,0,1,2,1,3
ID510,53,PRIME,NB  ,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,1,1,0,2
ID511,53,VIP,NB  ,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,2,0,0,2,1,1
ID512,53,CLASICO,PER,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,1,0,1,0,1,2
ID513,54,PRIME,NOR,No Vinculado,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,153,1,0,1,2,1,3
ID514,54,PRIME,NB  ,Estrella,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,564,0,0,0,1,1,0
ID515,55,VIP,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,1,1,0,2,0,1
ID516,55,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,2,1,0,1,0,2
ID517,55,CLASICO,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,2,1,1,1,0,3
ID518,56,VIP,PER,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,2,1,1,2,0,2
ID519,56,CLASICO,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,1,1,0,0,0
ID520,56,PRIME,NOR,Basico,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,337,2,0,0,2,1,2
ID521,56,VIP,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,1,0,0,1,1,3
ID522,56,VIP,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,1,1,1,2,0,2
ID523,56,VIP,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,1,0,1,0,0,1
ID524,57,PRIME,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,1,1,2
ID525,57,CLASICO,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,1,0,1,0,2
ID526,57,PRIME,NOR,Potencial,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,543,0,0,1,2,0,2
ID527,57,VIP,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,2,1,0,2,1,2
ID528,57,VIP,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,1,0,1,2,1,2
ID529,57,PRIME,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,1,1,1,1,2
ID530,57,VIP,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,2,1,0,1,0,2
ID531,58,VIP,NB  ,No Vinculado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,1,1,0,0,1
ID532,58,CLASICO,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,1,0,0
ID533,58,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,2,0,1
ID534,58,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,1,0,2,0,0
ID535,58,PRIME,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2,0,0,2,0,1
ID536,58,CLASICO,NB  ,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,2,1,0,2,0,1
ID537,58,VIP,NB  ,No Vinculado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,1,1,0,2,0,2
ID538,58,PRIME,NB  ,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,1,0,0,0,1,3
ID539,58,PRIME,NOR,Estrella,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,612,2,0,0,2,1,0
ID540,58,VIP,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,1,0,1,0,0,0
ID541,58,VIP,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,2,0,2
ID542,58,CLASICO,NOR,No Vinculado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,1,1,0,0,1,3
ID543,58,CLASICO,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,1,1,1,3
ID544,59,CLASICO,NOR,Potencial,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,298,2,1,1,0,0,1
ID545,59,CLASICO,DUD,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,2,1,0,0,1,0
ID546,59,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,2,0,1,0,0,0
ID547,60,VIP,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,1,1,1,0,1,1
ID548,60,CLASICO,NOR,No Vinculado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,1,2,1,2
ID549,60,PRIME,NOR,Estrella,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,364,1,0,0,0,1,0
ID550,60,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,1,0,1,1,1,1
ID551,60,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,1,0,1,3
ID552,60,CLASICO,PER,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,2,1,1,1,1,0
ID553,61,VIP,CPP,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,2,0,1,0,0,0
ID554,62,VIP,NOR,No Vinculado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,1,1,0,1,3
ID555,62,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,2,1,0,0,1,0
ID556,62,CLASICO,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,0,1,0,0,1,2
ID557,63,PRIME,NOR,Potencial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,0,0,1,2,0,3
ID558,63,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,1,0,0,1,1,2
ID559,63,VIP,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,1,0,0,1,1,3
ID560,63,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,1,0,1,1,1,2
ID561,63,PRIME,NOR,Estrella,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,356,0,0,0,2,0,3
ID562,63,CLASICO,NOR,Basico,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,553,0,1,0,0,0,3
ID563,63,VIP,NOR,Potencial,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,219,1,1,0,2,0,3
